timestamp,cpu_usage,memory_usage
2026-02-27 14:16:28.201459,57.79,53.16
2026-02-27 14:16:30.203163,25.9,74.24
2026-02-27 14:16:32.205140,29.45,72.17
2026-02-27 14:16:34.206315,34.66,59.51
2026-02-27 14:16:36.207962,72.91,38.01
2026-02-27 14:16:38.209708,28.02,92.81
2026-02-27 14:16:40.211936,76.18,32.42
2026-02-27 14:16:42.213336,57.91,59.39
2026-02-27 14:16:44.214987,28.22,90.02
2026-02-27 14:16:46.216636,45.03,31.25
2026-02-27 14:16:48.218287,44.39,60.54
2026-02-27 14:16:50.219937,30.4,69.45
2026-02-27 14:16:52.221625,36.08,60.48
2026-02-27 14:16:54.223249,59.51,78.67
2026-02-27 14:16:56.225887,50.85,47.04
2026-02-27 14:16:58.228533,40.74,88.21
2026-02-27 14:17:00.230183,28.25,80.2
2026-02-27 14:17:02.231837,43.99,70.92
2026-02-27 14:17:04.233482,67.8,77.89
2026-02-27 14:17:06.235449,79.92,36.03
2026-02-27 14:17:08.237324,66.02,94.03
2026-02-27 14:17:10.238475,59.5,43.29
2026-02-27 14:17:12.239613,72.5,61.06
2026-02-27 14:17:14.241278,32.56,69.89
2026-02-27 14:17:16.241930,42.13,80.14
2026-02-27 14:17:18.242770,81.97,78.05
2026-02-27 14:17:20.243822,81.49,70.68
2026-02-27 14:17:22.244781,51.97,56.51
2026-02-27 14:17:24.245975,42.88,59.58
2026-02-27 14:17:26.247617,35.61,66.66
2026-02-27 14:17:28.248746,29.97,65.97
2026-02-27 14:17:30.250179,52.9,84.23
2026-02-27 14:17:32.251452,82.66,57.84
2026-02-27 14:17:34.252646,56.05,89.61
2026-02-27 14:17:36.254504,66.15,55.71
2026-02-27 14:17:38.255323,51.47,49.6
2026-02-27 14:17:40.256149,52.58,72.26
2026-02-27 14:17:42.267303,61.59,92.88
2026-02-27 14:17:44.305609,48.89,79.56
2026-02-27 14:17:46.307361,59.08,77.1
2026-02-27 14:17:48.309727,57.8,64.22
2026-02-27 14:17:50.311308,35.94,46.23
2026-02-27 14:17:52.312163,45.86,83.01
2026-02-27 14:17:54.313752,88.65,71.16
2026-02-27 14:17:56.314740,24.84,49.83
2026-02-27 14:17:58.316186,41.63,74.52
2026-02-27 14:18:00.318109,57.54,71.66
2026-02-27 14:18:02.319110,23.38,48.0
2026-02-27 14:18:04.320774,89.18,82.43
2026-02-27 14:18:06.321717,31.65,56.39
2026-02-27 14:18:08.322742,26.99,30.19
2026-02-27 14:18:10.323478,81.47,64.48
2026-02-27 14:18:12.324571,39.18,58.56
2026-02-27 14:18:14.348836,64.27,45.09
2026-02-27 14:18:16.383277,55.12,45.95
2026-02-27 14:18:18.384143,66.54,31.49
2026-02-27 14:18:20.385291,54.65,61.21
2026-02-27 14:18:22.386183,88.08,94.2
2026-02-27 14:18:24.390544,21.85,89.1
2026-02-27 14:18:26.423824,73.09,94.94
2026-02-27 14:18:28.424975,44.08,70.22
2026-02-27 14:18:30.426301,47.17,43.97
2026-02-27 14:18:32.428227,50.27,66.6
2026-02-27 14:18:34.431242,37.66,46.73
2026-02-27 14:18:36.432275,44.19,56.92
2026-02-27 14:18:38.433412,86.35,37.26
2026-02-27 14:18:40.435146,28.9,87.03
2026-02-27 14:18:42.437793,71.09,56.42
2026-02-27 14:18:44.438602,88.74,35.34
2026-02-27 14:18:46.439797,76.94,68.13
2026-02-27 14:18:48.440946,44.36,45.24
2026-02-27 14:18:50.442103,33.35,33.78
2026-02-27 14:18:52.443213,22.37,62.39
2026-02-27 14:18:54.444381,60.91,30.11
2026-02-27 14:18:56.445480,45.71,45.92
2026-02-27 14:18:58.448111,37.43,45.92
2026-02-27 14:19:00.449338,31.25,47.01
2026-02-27 14:19:02.450442,50.99,79.59
2026-02-27 14:19:04.451487,32.89,50.85
2026-02-27 14:19:06.452414,69.06,78.58
2026-02-27 14:19:08.453456,74.2,64.85
2026-02-27 14:19:10.455168,69.83,55.74
2026-02-27 14:19:12.456014,63.51,93.9
2026-02-27 14:19:14.457552,75.49,70.47
2026-02-27 14:19:16.459283,78.61,67.91
2026-02-27 14:19:18.460760,85.01,62.66
2026-02-27 14:19:20.461496,30.83,78.16
2026-02-27 14:19:22.462378,41.84,73.87
2026-02-27 14:19:24.463591,79.92,55.58
2026-02-27 14:19:26.465458,79.43,41.42
2026-02-27 14:19:28.467137,89.31,40.04
2026-02-27 14:19:30.468290,85.89,74.59
2026-02-27 14:19:32.472611,76.04,72.33
2026-02-27 14:19:34.493810,80.73,58.67
2026-02-27 14:19:36.496231,89.08,58.45
2026-02-27 14:19:38.497797,22.13,72.46
2026-02-27 14:19:40.499484,62.99,78.02
2026-02-27 14:19:42.500298,63.34,59.35
2026-02-27 14:19:44.501337,21.31,75.73
2026-02-27 14:19:46.502328,77.6,51.68
2026-02-27 14:19:48.503980,55.62,93.76
2026-02-27 14:19:50.505597,67.7,90.7
2026-02-27 14:19:52.506551,35.13,74.68
2026-02-27 14:19:54.520155,44.84,52.2
2026-02-27 14:19:56.521925,45.22,63.57
2026-02-27 14:19:58.522773,31.06,59.49
2026-02-27 14:20:00.523934,42.37,74.99
2026-02-27 14:20:02.525033,73.86,70.34
2026-02-27 14:20:04.526057,60.52,51.98
2026-02-27 14:20:06.527009,39.98,66.75
2026-02-27 14:20:08.528830,42.79,47.15
2026-02-27 14:20:10.529905,31.42,89.8
2026-02-27 14:20:12.531555,24.2,62.59
2026-02-27 14:20:14.532703,48.28,84.25
2026-02-27 14:20:16.533757,24.61,71.6
2026-02-27 14:20:18.534592,71.62,82.13
2026-02-27 14:20:20.535947,30.06,84.72
2026-02-27 14:20:22.537393,44.58,79.75
2026-02-27 14:20:24.571425,53.76,34.29
2026-02-27 14:20:26.589579,77.6,39.85
2026-02-27 14:20:28.590384,40.45,88.83
2026-02-27 14:20:30.591477,53.74,83.69
2026-02-27 14:20:32.592385,50.8,76.47
2026-02-27 14:20:34.594167,22.03,78.52
2026-02-27 14:20:36.596021,36.48,82.13
2026-02-27 14:20:38.596859,62.28,74.13
2026-02-27 14:20:40.597748,57.68,36.26
2026-02-27 14:20:42.599302,77.56,91.0
2026-02-27 14:20:44.600229,75.91,78.48
2026-02-27 14:20:46.601130,61.6,80.91
2026-02-27 14:20:48.602040,40.19,84.56
2026-02-27 14:20:50.603451,88.99,51.35
2026-02-27 14:20:52.605723,56.64,57.03
2026-02-27 14:20:54.606641,85.75,83.55
2026-02-27 14:20:56.959157,67.65,74.67
2026-02-27 14:20:59.386768,48.82,32.15
2026-02-27 14:21:01.521388,67.59,67.61
2026-02-27 14:21:03.538746,59.58,85.02
2026-02-27 14:21:05.541627,41.38,37.39
2026-02-27 14:21:07.544245,39.78,53.24
2026-02-27 14:21:09.546716,47.51,63.38
2026-02-27 14:21:11.549682,70.92,94.13
2026-02-27 14:21:13.553768,49.11,71.07
2026-02-27 14:21:15.556364,64.05,51.12
2026-02-27 14:21:17.558842,67.64,67.84
2026-02-27 14:21:19.560877,37.56,70.87
2026-02-27 14:21:21.562464,42.55,54.91
2026-02-27 14:21:23.564860,56.39,55.38
2026-02-27 14:21:25.566437,64.49,56.61
2026-02-27 14:21:27.568332,78.53,43.27
2026-02-27 14:21:29.570404,26.1,30.0
2026-02-27 14:21:31.573111,71.11,66.85
2026-02-27 14:21:33.576016,52.32,59.03
2026-02-27 14:21:35.579750,63.53,41.47
2026-02-27 14:21:37.582273,76.52,83.87
2026-02-27 14:21:39.584769,83.34,35.78
2026-02-27 14:21:41.587601,76.13,35.71
2026-02-27 14:21:43.589886,27.04,76.88
2026-02-27 14:21:45.593280,26.05,54.53
2026-02-27 14:21:47.595370,68.98,87.85
2026-02-27 14:21:49.597330,55.98,38.14
2026-02-27 14:21:51.599401,87.83,66.35
2026-02-27 14:21:53.602393,85.28,79.86
2026-02-27 14:21:55.605714,69.85,91.07
2026-02-27 14:21:57.607951,32.25,60.73
2026-02-27 14:21:59.611155,87.66,47.8
2026-02-27 14:22:01.612253,42.3,60.07
2026-02-27 14:22:03.613328,89.73,71.24
2026-02-27 14:22:05.615885,50.49,39.71
2026-02-27 14:22:07.618970,47.29,77.47
2026-02-27 14:22:09.628717,80.58,64.82
2026-02-27 14:22:11.630652,73.13,52.31
2026-02-27 14:22:13.632710,37.06,88.03
2026-02-27 14:22:15.634690,66.03,76.61
2026-02-27 14:22:17.636707,69.83,66.2
2026-02-27 14:22:19.638685,72.25,50.37
2026-02-27 14:22:21.640843,61.72,51.98
2026-02-27 14:22:23.642906,49.55,84.65
2026-02-27 14:22:25.645469,28.88,69.6
2026-02-27 14:22:27.647928,31.42,35.33
2026-02-27 14:22:29.649935,68.06,70.52
2026-02-27 14:22:31.652282,73.49,80.15
2026-02-27 14:22:33.653863,64.85,84.44
2026-02-27 14:22:35.655742,57.34,30.55
2026-02-27 14:22:37.658072,57.25,55.86
2026-02-27 14:22:39.660174,74.67,33.6
2026-02-27 14:22:41.662618,21.36,82.89
2026-02-27 14:22:43.664819,46.87,75.99
2026-02-27 14:22:45.666833,56.25,61.69
2026-02-27 14:22:47.668673,74.27,83.67
2026-02-27 14:22:49.670703,87.08,90.6
2026-02-27 14:22:51.673408,67.59,42.04
2026-02-27 14:22:53.675898,42.05,71.31
2026-02-27 14:22:55.678125,63.01,83.19
2026-02-27 14:22:57.680994,87.89,83.27
2026-02-27 14:22:59.682339,85.89,93.01
2026-02-27 14:23:01.757412,23.96,52.78
2026-02-27 14:23:03.956578,64.74,47.49
2026-02-27 14:23:05.958280,25.42,93.68
2026-02-27 14:23:07.959257,20.41,58.63
2026-02-27 14:23:09.960120,81.36,51.64
2026-02-27 14:23:11.961082,71.21,91.46
2026-02-27 14:23:13.963126,61.72,78.36
2026-02-27 14:23:15.965140,22.31,65.04
2026-02-27 14:23:17.966867,81.78,62.7
2026-02-27 14:23:19.969176,54.09,86.75
2026-02-27 14:23:21.970069,79.41,36.6
2026-02-27 14:23:23.971082,29.36,40.24
2026-02-27 14:23:25.972123,23.02,53.08
2026-02-27 14:23:27.974209,79.82,78.11
2026-02-27 14:23:29.976183,52.28,42.78
2026-02-27 14:23:31.978105,65.01,63.33
2026-02-27 14:23:33.980140,66.0,52.99
2026-02-27 14:23:35.981041,34.15,71.14
2026-02-27 14:23:37.983068,53.97,81.84
2026-02-27 14:23:39.985007,26.63,89.33
2026-02-27 14:23:41.987213,54.36,49.6
2026-02-27 14:23:43.989179,58.66,68.54
2026-02-27 14:23:45.991975,76.3,75.42
2026-02-27 14:23:47.994014,35.92,94.56
2026-02-27 14:23:49.996197,55.37,58.91
2026-02-27 14:23:51.998158,43.32,74.05
2026-02-27 14:23:54.000894,73.01,86.17
2026-02-27 14:23:56.003381,73.95,57.89
2026-02-27 14:23:58.006255,71.65,36.44
2026-02-27 14:24:00.009105,66.3,73.62
2026-02-27 14:24:02.011173,54.78,83.48
2026-02-27 14:24:04.012827,39.32,60.49
2026-02-27 14:24:06.014318,42.45,47.75
2026-02-27 14:24:08.015180,36.96,78.75
2026-02-27 14:24:10.016903,85.12,33.05
2026-02-27 14:24:12.017776,50.93,63.47
2026-02-27 14:24:14.019118,55.65,74.68
2026-02-27 14:24:16.020331,78.86,50.64
2026-02-27 14:24:18.022203,78.12,47.07
2026-02-27 14:24:20.023533,49.3,71.19
2026-02-27 14:24:22.026094,60.51,76.74
2026-02-27 14:24:24.028680,46.63,51.89
2026-02-27 14:24:26.030112,89.41,58.82
2026-02-27 14:24:28.031976,31.41,63.07
2026-02-27 14:24:30.033894,56.09,47.3
2026-02-27 14:24:32.035752,25.68,94.59
2026-02-27 14:24:34.037504,72.65,37.29
2026-02-27 14:24:36.042431,49.78,32.31
2026-02-27 14:24:38.044436,20.49,54.53
2026-02-27 14:24:40.046436,43.91,39.05
2026-02-27 14:24:42.048481,43.45,54.02
2026-02-27 14:24:44.050707,89.92,45.57
2026-02-27 14:24:46.052823,46.86,90.59
2026-02-27 14:24:48.054813,55.78,76.67
2026-02-27 14:24:50.056572,30.84,75.49
2026-02-27 14:24:52.058216,83.01,90.08
2026-02-27 14:24:54.059121,24.52,44.35
2026-02-27 14:24:56.060555,58.89,88.63
2026-02-27 14:24:58.061982,30.08,72.38
2026-02-27 14:25:00.063378,77.58,55.2
2026-02-27 14:25:02.065250,28.51,77.02
2026-02-27 14:25:04.066216,63.4,39.64
2026-02-27 14:25:06.067915,45.67,51.19
2026-02-27 14:25:08.069069,61.81,54.47
2026-02-27 14:25:10.069935,46.32,77.37
2026-02-27 14:25:12.071315,40.3,73.45
2026-02-27 14:25:14.072162,49.0,65.45
2026-02-27 14:25:16.074365,58.98,80.26
2026-02-27 14:25:18.077122,60.24,83.19
2026-02-27 14:25:20.078929,80.62,37.26
2026-02-27 14:25:22.080840,40.56,89.26
2026-02-27 14:25:24.086432,20.74,91.52
2026-02-27 14:25:26.088833,68.7,48.74
2026-02-27 14:25:28.090012,57.08,87.74
2026-02-27 14:25:30.091446,68.64,47.36
2026-02-27 14:25:32.093630,42.22,85.51
2026-02-27 14:25:34.096114,43.85,79.29
2026-02-27 14:25:36.098483,82.55,38.3
2026-02-27 14:25:38.100723,84.68,68.68
2026-02-27 14:25:40.103079,68.48,71.49
2026-02-27 14:25:42.104908,46.0,72.0
2026-02-27 14:25:44.106986,48.56,43.61
2026-02-27 14:25:46.108979,46.57,83.04
2026-02-27 14:25:48.111261,35.08,51.13
2026-02-27 14:25:50.112869,73.96,91.48
2026-02-27 14:25:52.133452,46.06,93.29
2026-02-27 14:25:54.169568,70.84,93.95
2026-02-27 14:25:56.170603,76.53,56.71
2026-02-27 14:25:58.173202,29.96,73.36
2026-02-27 14:26:00.174142,67.63,35.9
2026-02-27 14:26:02.177086,22.53,86.25
2026-02-27 14:26:04.179484,41.25,30.92
2026-02-27 14:26:06.213097,55.42,63.77
2026-02-27 14:26:08.235859,28.03,68.57
2026-02-27 14:26:10.243126,53.07,85.58
2026-02-27 14:26:12.245457,81.77,44.34
2026-02-27 14:26:14.247408,34.63,38.07
2026-02-27 14:26:16.248430,71.18,52.72
2026-02-27 14:26:18.250885,53.7,61.25
2026-02-27 14:26:20.254377,66.89,68.66
2026-02-27 14:26:22.256834,88.91,74.96
2026-02-27 14:26:24.258194,62.8,81.66
2026-02-27 14:26:26.260287,55.54,74.46
2026-02-27 14:26:28.298674,82.7,46.47
2026-02-27 14:26:30.357067,77.92,33.86
2026-02-27 14:26:32.361240,80.53,45.33
2026-02-27 14:26:34.362438,26.79,85.14
2026-02-27 14:26:36.365806,63.72,79.84
2026-02-27 14:26:38.368036,74.73,67.23
2026-02-27 14:26:40.369908,45.18,61.34
2026-02-27 14:26:42.372114,65.53,79.54
2026-02-27 14:26:44.374013,57.96,36.25
2026-02-27 14:26:46.376344,61.35,34.14
2026-02-27 14:26:48.381429,59.64,44.47
2026-02-27 14:26:50.387834,31.14,72.2
2026-02-27 14:26:52.389632,52.07,52.42
2026-02-27 14:26:54.391386,82.31,33.6
2026-02-27 14:26:56.392281,80.55,91.97
2026-02-27 14:26:58.393749,35.99,33.48
2026-02-27 14:27:00.396054,81.71,58.39
2026-02-27 14:27:02.398751,86.65,70.91
2026-02-27 14:27:04.400781,45.27,76.1
2026-02-27 14:27:06.402382,40.61,72.91
2026-02-27 14:27:08.404329,47.87,36.23
2026-02-27 14:27:10.406244,42.05,35.79
2026-02-27 14:27:12.408270,75.83,45.49
2026-02-27 14:27:14.410311,46.53,42.86
2026-02-27 14:27:16.412370,23.44,79.63
2026-02-27 14:27:18.414394,78.56,55.04
2026-02-27 14:27:20.416472,54.17,66.71
2026-02-27 14:27:22.420136,62.97,89.03
2026-02-27 14:27:24.421959,37.44,83.29
2026-02-27 14:27:26.429084,58.39,86.23
2026-02-27 14:27:28.466417,66.75,78.21
2026-02-27 14:27:30.468279,32.44,67.06
2026-02-27 14:27:32.469591,85.42,55.27
2026-02-27 14:27:34.471540,84.44,88.4
2026-02-27 14:27:36.472481,44.66,84.52
2026-02-27 14:27:38.473473,21.52,86.38
2026-02-27 14:27:40.474307,56.03,63.38
2026-02-27 14:27:42.475284,75.8,74.88
2026-02-27 14:27:44.476063,33.8,69.92
2026-02-27 14:27:46.477827,26.29,60.89
2026-02-27 14:27:48.479362,57.31,35.46
2026-02-27 14:27:50.480250,86.37,57.47
2026-02-27 14:27:52.481760,22.06,60.65
2026-02-27 14:27:54.482432,62.86,39.76
2026-02-27 14:27:56.493589,86.72,57.35
2026-02-27 14:27:58.544077,53.52,64.77
2026-02-27 14:28:00.545096,32.9,76.35
2026-02-27 14:28:02.546279,62.36,70.41
2026-02-27 14:28:04.548025,69.8,59.74
2026-02-27 14:28:06.549996,55.48,92.93
2026-02-27 14:28:08.552560,74.22,58.62
2026-02-27 14:28:10.555109,64.54,90.65
2026-02-27 14:28:12.557920,79.39,90.04
2026-02-27 14:28:14.559666,20.28,80.1
2026-02-27 14:28:16.560699,29.74,82.66
2026-02-27 14:28:18.562309,71.37,82.69
2026-02-27 14:28:20.564073,42.03,92.42
2026-02-27 14:28:22.565534,87.13,49.62
2026-02-27 14:28:24.567379,85.92,55.08
2026-02-27 14:28:26.570816,32.36,88.56
2026-02-27 14:28:28.573011,79.19,69.56
2026-02-27 14:28:30.575339,72.46,37.18
2026-02-27 14:28:32.577291,55.47,49.34
2026-02-27 14:28:34.579378,75.57,30.62
2026-02-27 14:28:36.581482,70.78,88.85
2026-02-27 14:28:38.584110,47.33,84.89
2026-02-27 14:28:40.587206,81.49,94.45
2026-02-27 14:28:42.589338,85.64,58.22
2026-02-27 14:28:44.591408,54.41,40.88
2026-02-27 14:28:46.593556,55.71,52.77
2026-02-27 14:28:48.595816,85.14,52.0
2026-02-27 14:28:50.596703,42.99,50.05
2026-02-27 14:28:52.597517,86.04,70.5
2026-02-27 14:28:54.598462,44.41,50.32
2026-02-27 14:28:56.599906,32.41,69.3
2026-02-27 14:28:58.601420,21.31,43.57
2026-02-27 14:29:00.602154,75.98,53.55
2026-02-27 14:29:02.603392,69.15,74.05
2026-02-27 14:29:04.608442,49.91,49.91
2026-02-27 14:29:06.612873,47.24,36.61
2026-02-27 14:29:08.614726,44.99,38.64
2026-02-27 14:29:10.616363,54.18,77.02
2026-02-27 14:29:12.618654,58.95,32.3
2026-02-27 14:29:14.620438,71.92,69.97
2026-02-27 14:29:16.621833,42.39,43.97
2026-02-27 14:29:18.622732,75.52,69.22
2026-02-27 14:29:20.624220,82.64,78.9
2026-02-27 14:29:22.626383,52.3,36.42
2026-02-27 14:29:24.628388,38.11,50.73
2026-02-27 14:29:26.629974,73.92,68.2
2026-02-27 14:29:28.631698,80.21,66.5
2026-02-27 14:29:30.633096,69.94,83.36
2026-02-27 14:29:32.635468,77.36,53.6
2026-02-27 14:29:34.637414,45.52,81.75
2026-02-27 14:29:36.639399,71.09,93.45
2026-02-27 14:29:38.641495,56.83,47.72
2026-02-27 14:29:40.643485,37.8,83.34
2026-02-27 14:29:42.645777,51.9,34.94
2026-02-27 14:29:44.647774,53.47,84.51
2026-02-27 14:29:46.649016,71.8,86.93
2026-02-27 14:29:48.650381,57.05,60.73
2026-02-27 14:29:50.651553,49.7,65.92
2026-02-27 14:29:52.653785,20.16,45.78
2026-02-27 14:29:54.655217,71.88,76.62
2026-02-27 14:29:56.657287,89.33,88.0
2026-02-27 14:29:58.659678,29.99,60.78
2026-02-27 14:30:00.661761,74.81,82.47
2026-02-27 14:30:02.667611,89.76,37.62
2026-02-27 14:30:04.669859,82.03,68.75
2026-02-27 14:30:06.671148,88.34,61.82
2026-02-27 14:30:08.672520,38.37,85.8
2026-02-27 14:30:10.673400,69.07,60.14
2026-02-27 14:30:12.698260,79.25,42.91
2026-02-27 14:30:14.704015,76.81,62.35
2026-02-27 14:30:16.706269,65.35,74.0
2026-02-27 14:30:18.708023,85.2,74.24
2026-02-27 14:30:20.710631,87.3,83.58
2026-02-27 14:30:22.713002,84.24,65.44
2026-02-27 14:30:24.715916,37.57,58.9
2026-02-27 14:30:26.718814,67.89,79.18
2026-02-27 14:30:28.720852,63.93,40.94
2026-02-27 14:30:30.724880,22.23,64.34
2026-02-27 14:30:32.727976,81.9,85.54
2026-02-27 14:30:34.753593,58.96,68.91
2026-02-27 14:30:36.757453,85.7,70.01
2026-02-27 14:30:38.761811,88.61,83.73
2026-02-27 14:30:40.764000,71.83,39.32
2026-02-27 14:30:42.765549,34.19,59.4
2026-02-27 14:30:44.768013,41.5,91.69
2026-02-27 14:30:46.769961,65.36,71.73
2026-02-27 14:30:48.771174,51.96,43.16
2026-02-27 14:30:50.789517,30.89,59.73
2026-02-27 14:30:52.824549,73.05,82.68
2026-02-27 14:30:54.826257,64.62,34.56
2026-02-27 14:30:56.829775,36.76,89.33
2026-02-27 14:30:58.831348,25.06,39.36
2026-02-27 14:31:00.833209,45.45,57.68
2026-02-27 14:31:02.834648,74.05,65.6
2026-02-27 14:31:04.836620,72.64,62.93
2026-02-27 14:31:06.838262,31.26,73.85
2026-02-27 14:31:08.840806,86.56,52.96
2026-02-27 14:31:10.842644,30.82,81.46
2026-02-27 14:31:12.843598,28.58,90.56
2026-02-27 14:31:14.845598,75.63,64.7
2026-02-27 14:31:16.847664,45.01,74.69
2026-02-27 14:31:18.849680,66.99,46.75
2026-02-27 14:31:20.852143,56.24,91.74
2026-02-27 14:31:22.854376,25.81,87.72
2026-02-27 14:31:24.856392,30.85,47.48
2026-02-27 14:31:26.858979,78.61,32.15
2026-02-27 14:31:28.861569,49.13,36.53
2026-02-27 14:31:30.863164,50.48,66.04
2026-02-27 14:31:32.864195,25.69,73.78
2026-02-27 14:31:34.865837,32.1,43.29
2026-02-27 14:31:36.867377,67.86,57.03
2026-02-27 14:31:38.868210,81.98,31.96
2026-02-27 14:31:40.869366,87.55,81.52
2026-02-27 14:31:42.872456,70.61,37.76
2026-02-27 14:31:44.878021,56.9,43.88
2026-02-27 14:31:46.878924,64.42,70.64
2026-02-27 14:31:48.880467,88.68,86.2
2026-02-27 14:31:50.882152,22.93,80.94
2026-02-27 14:31:52.883233,73.49,57.03
2026-02-27 14:31:54.884618,40.83,80.98
2026-02-27 14:31:56.885680,87.26,93.77
2026-02-27 14:31:58.887498,66.31,93.69
2026-02-27 14:32:00.890189,24.6,72.16
2026-02-27 14:32:02.892513,21.94,47.22
2026-02-27 14:32:04.893952,49.3,65.95
2026-02-27 14:32:06.894926,50.05,85.75
2026-02-27 14:32:08.895995,82.21,87.54
2026-02-27 14:32:10.897961,28.0,73.02
2026-02-27 14:32:12.899379,33.16,42.02
2026-02-27 14:32:14.901795,36.6,76.04
2026-02-27 14:32:16.902787,70.27,50.5
2026-02-27 14:32:18.905497,65.55,69.25
2026-02-27 14:32:20.910776,83.04,77.84
2026-02-27 14:32:22.911860,60.64,69.84
2026-02-27 14:32:24.919309,81.01,33.81
2026-02-27 14:32:26.921423,53.31,61.25
2026-02-27 14:32:28.923605,39.73,60.33
2026-02-27 14:32:30.925798,66.17,80.59
2026-02-27 14:32:32.928068,75.11,85.74
2026-02-27 14:32:34.958708,37.92,91.8
2026-02-27 14:32:36.966597,37.85,67.62
2026-02-27 14:32:38.967837,62.15,81.42
2026-02-27 14:32:40.969848,20.0,74.23
2026-02-27 14:32:42.971407,76.86,35.63
2026-02-27 14:32:44.973419,34.38,67.71
2026-02-27 14:32:46.975487,70.52,93.42
2026-02-27 14:32:48.977516,72.21,76.72
2026-02-27 14:32:50.979448,48.16,55.46
2026-02-27 14:32:52.981395,75.21,78.81
2026-02-27 14:32:54.983366,65.83,69.34
2026-02-27 14:32:56.985240,36.63,83.14
2026-02-27 14:32:58.987878,55.63,82.14
2026-02-27 14:33:00.990280,33.63,30.53
2026-02-27 14:33:02.993082,41.0,34.1
2026-02-27 14:33:04.995286,79.4,50.56
2026-02-27 14:33:06.997642,68.41,50.42
2026-02-27 14:33:08.999414,68.38,40.05
2026-02-27 14:33:11.002181,22.48,69.71
2026-02-27 14:33:13.004093,78.46,51.13
2026-02-27 14:33:15.006254,85.17,43.22
2026-02-27 14:33:17.008779,29.21,77.15
2026-02-27 14:33:19.011362,42.59,47.21
2026-02-27 14:33:21.028409,51.8,31.25
2026-02-27 14:33:23.060699,79.51,62.81
2026-02-27 14:33:25.062363,50.03,85.64
2026-02-27 14:33:27.065476,65.51,83.07
2026-02-27 14:33:29.066666,55.23,94.45
2026-02-27 14:33:31.068146,71.81,40.86
2026-02-27 14:33:33.069798,45.86,39.0
2026-02-27 14:33:35.071003,87.08,33.96
2026-02-27 14:33:37.071840,39.53,42.96
2026-02-27 14:33:39.073715,50.56,34.36
2026-02-27 14:33:41.075639,87.16,66.07
2026-02-27 14:33:43.077563,44.06,40.37
2026-02-27 14:33:45.079354,39.63,43.4
2026-02-27 14:33:47.080813,73.3,77.35
2026-02-27 14:33:49.082761,31.21,56.22
2026-02-27 14:33:51.084317,62.19,72.62
2026-02-27 14:33:53.086842,26.81,35.27
2026-02-27 14:33:55.089377,47.51,52.77
2026-02-27 14:33:57.091451,59.03,86.34
2026-02-27 14:33:59.093620,33.49,53.01
2026-02-27 14:34:01.106792,59.19,64.34
2026-02-27 14:34:03.130330,76.58,76.45
2026-02-27 14:34:05.132338,85.28,86.42
2026-02-27 14:34:07.133822,86.38,79.51
2026-02-27 14:34:09.134914,89.65,50.1
2026-02-27 14:34:11.135787,73.66,89.65
2026-02-27 14:34:13.137599,67.15,35.32
2026-02-27 14:34:15.138656,85.08,55.87
2026-02-27 14:34:17.142421,75.76,68.67
2026-02-27 14:34:19.143640,74.81,80.1
2026-02-27 14:34:21.145758,86.66,65.77
2026-02-27 14:34:23.146931,65.12,71.96
2026-02-27 14:34:25.148451,81.93,76.35
2026-02-27 14:34:27.150414,56.98,82.79
2026-02-27 14:34:29.151134,22.58,94.42
2026-02-27 14:34:31.151867,37.35,76.67
2026-02-27 14:34:33.153000,34.93,79.57
2026-02-27 14:34:35.154814,48.42,34.89
2026-02-27 14:34:37.155875,78.23,47.61
2026-02-27 14:34:39.157851,20.63,54.79
2026-02-27 14:34:41.159900,26.66,71.91
2026-02-27 14:34:43.162737,84.17,94.38
2026-02-27 14:34:45.164791,27.31,88.37
2026-02-27 14:34:47.166859,52.6,60.5
2026-02-27 14:34:49.169105,39.83,49.49
2026-02-27 14:34:51.171083,55.44,82.9
2026-02-27 14:34:53.173041,54.06,43.82
2026-02-27 14:34:55.175166,51.99,93.57
2026-02-27 14:34:57.177473,85.48,73.61
2026-02-27 14:34:59.178312,71.45,65.59
2026-02-27 14:35:01.180459,65.58,45.01
2026-02-27 14:35:03.182842,20.92,86.26
2026-02-27 14:35:05.184996,38.31,85.5
2026-02-27 14:35:07.187298,22.77,34.53
2026-02-27 14:35:09.189162,82.82,59.39
2026-02-27 14:35:11.191147,48.68,40.96
2026-02-27 14:35:13.193918,84.02,30.0
2026-02-27 14:35:15.201161,21.94,34.92
2026-02-27 14:35:17.202982,55.44,49.76
2026-02-27 14:35:19.204462,78.46,53.48
2026-02-27 14:35:21.212006,82.31,48.14
2026-02-27 14:35:23.213690,86.41,50.33
2026-02-27 14:35:25.215318,79.06,65.12
2026-02-27 14:35:27.217394,85.77,31.03
2026-02-27 14:35:29.219505,57.31,48.38
2026-02-27 14:35:31.221408,67.36,42.41
2026-02-27 14:35:33.223492,88.78,32.74
2026-02-27 14:35:35.225764,45.42,72.04
2026-02-27 14:35:37.227324,29.04,47.98
2026-02-27 14:35:39.228570,41.83,43.93
2026-02-27 14:35:41.229942,58.83,74.06
2026-02-27 14:35:43.230968,74.68,35.68
2026-02-27 14:35:45.232116,41.6,35.67
2026-02-27 14:35:47.233532,61.18,63.22
2026-02-27 14:35:49.235279,82.6,34.4
2026-02-27 14:35:51.237868,69.32,77.43
2026-02-27 14:35:53.238806,29.35,91.0
